Emp_ID,First_Name,Last_Name,Gender,Marital_Status,Date_of_Birth,Age,Blood_Group,Hire_Date,Job Duration,Previous_Experience,Organizational_Level,Business_Unit,Contract_Type,Employee_Type,Employee_Status,Salary,Monthly_Working_Hour,Work_Accident,Job_Id,Performance_ID,Job_Satisfaction_ID,Location_ID,Department_ID,Race_ID,Education_ID,Applicant ID,Age Group,Recruitment Process,Job_Nature
1802,Haylie,Arnold,Male,Widowed,20-01-89 0:00,35,A+,20-06-08 0:00,15,2,High Level,Unit-5,Contract,Temporary,Terminated,43000,184,No,7,4,3,7,2,1,4,,,,
1803,James,Cockel,Male,Divorced,12/8/1993 0:00,30,A+,1/12/2009 0:00,14,5,High Level,Unit-3,Permanent,Full-Time,Terminated,20000,102,No,15,4,3,6,1,1,1,,,,
1803,James,Cockel,Male,Divorced,12/8/1993 0:00,30,A+,1/12/2009 0:00,14,0,High Level,Unit-3,Permanent,Full-Time,Terminated,20000,102,No,15,4,3,6,1,1,1,,,,
1804,Donna,Brill,Female,Married,22-01-93 0:00,31,AB+,9/11/2017 0:00,6,0,High Level,Unit-9,Contract,Full-Time,Active,30000,142,Yes,4,4,4,1,4,3,2,,,,
1804,Donna,Brill,Female,Married,22-01-93 0:00,31,AB+,9/11/2017 0:00,6,1,High Level,Unit-9,Contract,Full-Time,Active,30000,142,Yes,4,4,4,1,4,3,2,,,,
1805,Kristen,Squatrito,Female,Married,16-10-87 0:00,36,AB+,30-05-18 0:00,5,1,Operational,Unit-5,Permanent,Full-Time,Terminated,28000,122,No,3,3,4,7,3,3,2,,,,
1805,Kristen,Squatrito,Female,Married,16-10-87 0:00,36,AB+,30-05-18 0:00,5,0,Operational,Unit-5,Permanent,Full-Time,Terminated,28000,122,No,3,3,4,7,3,3,2,,,,
1806,Erasumus,Monkfish,Male,Married,31-07-65 0:00,58,O+,31-10-16 0:00,7,0,Operational,Unit-10,Contract,Part-Time,Volunterily Resigned,30000,190,No,4,4,1,5,2,5,2,,,,
1806,Erasumus,Monkfish,Male,Married,31-07-65 0:00,58,O+,31-10-16 0:00,7,2,Operational,Unit-10,Contract,Part-Time,Volunterily Resigned,30000,190,No,4,4,1,5,2,5,2,,,,
1807,May,Roberson,Female,Widowed,10/12/1981 0:00,42,A+,1/7/2015 0:00,8,3,Operational,Unit-8,Contract,Part-Time,Active,32000,186,No,18,5,5,7,4,5,4,,,,
1807,May,Roberson,Female,Widowed,10/12/1981 0:00,42,A+,1/7/2015 0:00,8,1,Operational,Unit-8,Contract,Part-Time,Active,32000,186,No,18,5,5,7,4,5,4,,,,
1808,Shana,Maurice,Female,Married,9/8/1990 0:00,33,AB-,15-05-13 0:00,10,1,Mid Level,Unit-6,Contract,Temporary,Active,22000,115,Yes,5,5,4,8,6,1,4,,,,
1808,Shana,Maurice,Female,Married,9/8/1990 0:00,33,AB-,15-05-13 0:00,10,1,Mid Level,Unit-6,Contract,Temporary,Active,22000,115,Yes,5,5,4,8,6,1,4,,,,
1809,Raul,Garcia,Male,Divorced,15-09-85 0:00,38,O-,2/9/2011 0:00,12,2,Mid Level,Unit-4,Permanent,Temporary,Volunterily Resigned,120000,122,Yes,11,4,3,12,3,3,3,,,,
1809,Raul,Garcia,Male,Divorced,15-09-85 0:00,38,O-,2/9/2011 0:00,12,0,Mid Level,Unit-4,Permanent,Temporary,Volunterily Resigned,120000,122,Yes,11,4,3,12,3,3,3,,,,
1810,Rachael,Baczenski,Female,Married,10/9/1966 0:00,57,A-,6/10/2014 0:00,9,2,Operational,Unit-8,Contract,Part-Time,Active,15000,138,Yes,8,4,4,4,4,4,1,,,,
1810,Rachael,Baczenski,Female,Married,10/9/1966 0:00,57,A-,6/10/2014 0:00,9,1,Operational,Unit-8,Contract,Part-Time,Active,15000,138,Yes,8,4,4,4,4,4,1,,,,
1811,Enrico,Langton,Male,Divorced,20-04-78 0:00,45,O-,5/4/2015 0:00,8,1,Operational,Unit-3,Contract,Temporary,Terminated,20000,118,Yes,15,3,3,1,3,1,2,,,,
1811,Enrico,Langton,Male,Divorced,20-04-78 0:00,45,O-,5/4/2015 0:00,8,3,Operational,Unit-3,Contract,Temporary,Terminated,20000,118,Yes,15,3,3,1,3,1,2,,,,
1812,Colleen,Zima,Female,Married,18-12-95 0:00,28,A-,28-12-07 0:00,16,2,High Level,Unit-2,Contract,Full-Time,Active,30000,109,Yes,4,1,2,6,2,3,2,,,,
1812,Colleen,Zima,Female,Married,18-12-95 0:00,28,A-,28-12-07 0:00,16,0,High Level,Unit-2,Contract,Full-Time,Active,30000,109,Yes,4,1,2,6,2,3,2,,,,
1813,Phil,Close,Male,Divorced,9/11/1982 0:00,41,AB+,26-12-13 0:00,10,0,High Level,Unit-4,Contract,Temporary,Terminated,28000,187,No,3,2,1,1,6,2,4,,,,
1813,Phil,Close,Male,Divorced,9/11/1982 0:00,41,AB+,26-12-13 0:00,10,1,High Level,Unit-4,Contract,Temporary,Terminated,28000,187,No,3,2,1,1,6,2,4,,,,
1814,Hang T,Wolk,Female,Married,20-04-67 0:00,56,AB+,30-07-10 0:00,13,1,Operational,Unit-1,Contract,Temporary,Active,30000,138,Yes,4,2,5,1,2,5,1,,,,
1814,Hang T,Wolk,Female,Married,20-04-67 0:00,56,AB+,30-07-10 0:00,13,0,Operational,Unit-1,Contract,Temporary,Active,30000,138,Yes,4,2,5,1,2,5,1,,,,
1815,Lei-Ming,Nguyen,Female,Married,3/2/1981 0:00,43,B-,8/1/2014 0:00,10,1,Operational,Unit-8,Contract,Full-Time,Volunterily Resigned,22000,105,No,15,3,1,12,4,1,1,,,,
1815,Lei-Ming,Nguyen,Female,Married,3/2/1981 0:00,43,B-,8/1/2014 0:00,10,0,Operational,Unit-8,Contract,Full-Time,Volunterily Resigned,22000,105,No,15,3,1,12,4,1,1,,,,
1816,Denisa S,Dobrin,Female,Divorced,5/2/1990 0:00,33,AB-,30-07-07 0:00,16,3,High Level,Unit-2,Contract,Full-Time,Active,180000,180,No,1,2,4,4,2,1,4,,,,
1816,Denisa S,Dobrin,Female,Divorced,5/2/1990 0:00,33,AB-,30-07-07 0:00,16,2,High Level,Unit-2,Contract,Full-Time,Active,180000,180,No,1,2,4,4,2,1,4,,,,
1817,Maryellen,Jackson,Female,Single,13-02-87 0:00,36,AB+,23-03-16 0:00,7,1,Operational,Unit-8,Contract,Full-Time,Active,70000,117,No,9,3,2,12,5,5,1,,,,
1817,Maryellen,Jackson,Female,Single,13-02-87 0:00,36,AB+,23-03-16 0:00,7,0,Operational,Unit-8,Contract,Full-Time,Active,70000,117,No,9,3,2,12,5,5,1,,,,
1818,David,Gordon,Male,Married,17-04-75 0:00,48,A-,27-03-08 0:00,15,0,Mid Level,Unit-7,Contract,Temporary,Volunterily Resigned,15000,148,Yes,8,4,5,10,3,3,1,,,,
1818,David,Gordon,Male,Married,17-04-75 0:00,48,A-,27-03-08 0:00,15,0,Mid Level,Unit-7,Contract,Temporary,Volunterily Resigned,15000,148,Yes,8,4,5,10,3,3,1,,,,
1819,Mei,Trang,Female,Married,7/10/1967 0:00,56,B-,19-12-18 0:00,5,0,High Level,Unit-5,Contract,Part-Time,Active,22000,180,No,5,1,1,10,3,1,2,,,,
1819,Mei,Trang,Female,Married,7/10/1967 0:00,56,B-,19-12-18 0:00,5,1,High Level,Unit-5,Contract,Part-Time,Active,22000,180,No,5,1,1,10,3,1,2,,,,
1820,Lindsey,Langford,Female,Single,9/4/1991 0:00,32,A+,14-05-12 0:00,11,5,Mid Level,Unit-1,Permanent,Temporary,Active,43000,174,Yes,7,1,5,3,5,4,4,,,,
1820,Lindsey,Langford,Female,Single,9/4/1991 0:00,32,A+,14-05-12 0:00,11,0,Mid Level,Unit-1,Permanent,Temporary,Active,43000,174,Yes,7,1,5,3,5,4,4,,,,
1821,Brad,Pitt,Male,Single,8/5/1980 0:00,43,A-,7/1/2012 0:00,12,3,Operational,Unit-5,Contract,Part-Time,Active,15000,174,No,8,5,4,4,4,4,3,,,,
1821,Brad,Pitt,Male,Single,8/5/1980 0:00,43,A-,7/1/2012 0:00,12,0,Operational,Unit-5,Contract,Part-Time,Active,15000,174,No,8,5,4,4,4,4,3,,,,
1822,Susan,Good,Female,Single,22-02-77 0:00,46,O+,2/8/2018 0:00,5,1,Mid Level,Unit-10,Permanent,Full-Time,Active,28000,163,Yes,3,1,5,10,3,2,4,,,,
1822,Susan,Good,Female,Single,22-02-77 0:00,46,O+,2/8/2018 0:00,5,0,Mid Level,Unit-10,Permanent,Full-Time,Active,28000,163,Yes,3,1,5,10,3,2,4,,,,
1823,Ashley,Rose,Female,Married,5/7/1984 0:00,39,AB-,16-06-06 0:00,17,5,Mid Level,Unit-1,Contract,Full-Time,Active,43000,157,No,7,3,2,1,3,2,4,,,,
1823,Ashley,Rose,Female,Married,5/7/1984 0:00,39,AB-,16-06-06 0:00,17,0,Mid Level,Unit-1,Contract,Full-Time,Active,43000,157,No,7,3,2,1,3,2,4,,,,
1824,Kaeden,Gonzales,Female,Married,17-07-91 0:00,32,A-,27-12-12 0:00,11,6,High Level,Unit-6,Contract,Temporary,Active,30000,146,No,4,1,2,6,4,3,4,,,,
1824,Kaeden,Gonzales,Female,Married,17-07-91 0:00,32,A-,27-12-12 0:00,11,3,High Level,Unit-6,Contract,Temporary,Active,30000,146,No,4,1,2,6,4,3,4,,,,
1825,Alissa,Frey,Female,Widowed,2/11/1995 0:00,28,A-,23-01-09 0:00,15,3,Operational,Unit-6,Contract,Temporary,Active,30000,114,Yes,4,3,5,7,2,1,4,,,,
1825,Alissa,Frey,Female,Widowed,2/11/1995 0:00,28,A-,23-01-09 0:00,15,0,Operational,Unit-6,Contract,Temporary,Active,30000,114,Yes,4,3,5,7,2,1,4,,,,
1826,Presley,Steele,Female,Widowed,8/11/1989 0:00,34,AB+,31-12-06 0:00,17,3,Mid Level,Unit-10,Permanent,Full-Time,Active,150000,116,Yes,6,5,4,4,5,2,2,,,,
1826,Presley,Steele,Female,Widowed,8/11/1989 0:00,34,AB+,31-12-06 0:00,17,2,Mid Level,Unit-10,Permanent,Full-Time,Active,150000,116,Yes,6,5,4,4,5,2,2,,,,
1827,Boston,Avila,Male,Single,28-08-94 0:00,29,AB-,23-12-07 0:00,16,2,Operational,Unit-8,Contract,Full-Time,Active,28000,164,Yes,3,2,4,6,2,4,2,,,,
1827,Boston,Avila,Male,Single,28-08-94 0:00,29,AB-,23-12-07 0:00,16,3,Operational,Unit-8,Contract,Full-Time,Active,28000,164,Yes,3,2,4,6,2,4,2,,,,
1828,Rodolfo,Michael,Male,Married,28-05-84 0:00,39,AB-,26-01-15 0:00,9,5,High Level,Unit-9,Permanent,Part-Time,Terminated,14000,196,No,17,3,3,6,4,5,1,,,,
1828,Rodolfo,Michael,Male,Married,28-05-84 0:00,39,AB-,26-01-15 0:00,9,0,High Level,Unit-9,Permanent,Part-Time,Terminated,14000,196,No,17,3,3,6,4,5,1,,,,
1829,Felix,Fritz,Male,Single,8/9/1973 0:00,50,AB-,5/5/2011 0:00,12,1,High Level,Unit-7,Contract,Temporary,Active,70000,116,No,9,3,5,12,2,5,3,,,,
1829,Felix,Fritz,Male,Single,8/9/1973 0:00,50,AB-,5/5/2011 0:00,12,4,High Level,Unit-7,Contract,Temporary,Active,70000,116,No,9,3,5,12,2,5,3,,,,
1830,Amira,Mcmillan,Male,Divorced,7/4/1995 0:00,28,O+,5/5/2017 0:00,6,0,Mid Level,Unit-10,Contract,Full-Time,Active,55000,198,Yes,19,5,5,9,4,5,2,,,,
1830,Amira,Mcmillan,Male,Divorced,7/4/1995 0:00,28,O+,5/5/2017 0:00,6,0,Mid Level,Unit-10,Contract,Full-Time,Active,55000,198,Yes,19,5,5,9,4,5,2,,,,
1831,Annabelle,Graham,Male,Single,30-06-69 0:00,54,AB+,18-10-09 0:00,14,7,High Level,Unit-2,Contract,Temporary,Active,43000,126,No,7,4,2,5,5,1,3,,,,
1831,Annabelle,Graham,Male,Single,30-06-69 0:00,54,AB+,18-10-09 0:00,14,2,High Level,Unit-2,Contract,Temporary,Active,43000,126,No,7,4,2,5,5,1,3,,,,
1832,Leia,Mccann,Female,Widowed,11/1/1989 0:00,35,AB-,3/1/2010 0:00,14,6,Mid Level,Unit-7,Permanent,Full-Time,Volunterily Resigned,30000,143,No,4,3,4,1,4,3,4,,,,
1832,Leia,Mccann,Female,Widowed,11/1/1989 0:00,35,AB-,3/1/2010 0:00,14,0,Mid Level,Unit-7,Permanent,Full-Time,Volunterily Resigned,30000,143,No,4,3,4,1,4,3,4,,,,
1833,Henry,Gray,Male,Single,24-11-87 0:00,36,AB-,8/4/2013 0:00,10,0,Mid Level,Unit-10,Permanent,Full-Time,Active,28000,165,No,3,4,5,6,4,2,2,,,,
1833,Henry,Gray,Male,Single,24-11-87 0:00,36,AB-,8/4/2013 0:00,10,0,Mid Level,Unit-10,Permanent,Full-Time,Active,28000,165,No,3,4,5,6,4,2,2,,,,
1834,Jose,Houston,Male,Widowed,16-05-88 0:00,35,A-,23-06-09 0:00,14,2,Operational,Unit-4,Permanent,Part-Time,Active,14000,187,No,17,4,5,2,6,2,2,,,,
1834,Jose,Houston,Male,Widowed,16-05-88 0:00,35,A-,23-06-09 0:00,14,0,Operational,Unit-4,Permanent,Part-Time,Active,14000,187,No,17,4,5,2,6,2,2,,,,
1835,Janessa,Mcconnell,Male,Widowed,22-08-94 0:00,29,B+,4/11/2009 0:00,14,3,High Level,Unit-4,Contract,Part-Time,Active,43000,176,Yes,7,2,2,2,4,5,3,,,,
1835,Janessa,Mcconnell,Male,Widowed,22-08-94 0:00,29,B+,4/11/2009 0:00,14,1,High Level,Unit-4,Contract,Part-Time,Active,43000,176,Yes,7,2,2,2,4,5,3,,,,
1836,Samson,Ellis,Female,Single,29-09-66 0:00,57,B+,17-09-20 0:00,3,1,Mid Level,Unit-8,Contract,Part-Time,Active,105000,107,No,16,5,2,1,6,1,4,,,,
1836,Samson,Ellis,Female,Single,29-09-66 0:00,57,B+,17-09-20 0:00,3,0,Mid Level,Unit-8,Contract,Part-Time,Active,105000,107,No,16,5,2,1,6,1,4,,,,
1837,Lauren,Kent,Female,Single,27-03-84 0:00,39,O+,2/4/2010 0:00,13,1,Mid Level,Unit-8,Permanent,Full-Time,Active,22000,136,Yes,15,3,2,3,4,1,1,,,,
1837,Lauren,Kent,Female,Single,27-03-84 0:00,39,O+,2/4/2010 0:00,13,2,Mid Level,Unit-8,Permanent,Full-Time,Active,22000,136,Yes,15,3,2,3,4,1,1,,,,
1838,Mckenzie,Mack,Female,Single,28-12-76 0:00,47,O+,9/8/2009 0:00,14,3,Mid Level,Unit-9,Contract,Temporary,Active,14000,164,Yes,17,1,2,10,4,1,2,,,,
1838,Mckenzie,Mack,Female,Single,28-12-76 0:00,47,O+,9/8/2009 0:00,14,0,Mid Level,Unit-9,Contract,Temporary,Active,14000,164,Yes,17,1,2,10,4,1,2,,,,
1839,Donavan,Chavez,Female,Single,9/11/1966 0:00,57,A-,16-06-08 0:00,15,2,Mid Level,Unit-3,Permanent,Part-Time,Volunterily Resigned,105000,107,No,16,4,5,4,6,5,3,,,,
1839,Donavan,Chavez,Female,Single,9/11/1966 0:00,57,A-,16-06-08 0:00,15,1,Mid Level,Unit-3,Permanent,Part-Time,Volunterily Resigned,105000,107,No,16,4,5,4,6,5,3,,,,
1840,Haiden,Coffey,Female,Married,20-11-84 0:00,39,B-,21-12-14 0:00,9,5,Operational,Unit-9,Contract,Full-Time,Active,30000,126,Yes,4,2,1,1,2,2,3,,,,
1840,Haiden,Coffey,Female,Married,20-11-84 0:00,39,B-,21-12-14 0:00,9,0,Operational,Unit-9,Contract,Full-Time,Active,30000,126,Yes,4,2,1,1,2,2,3,,,,
1841,Kasey,Alexander,Female,Single,17-03-87 0:00,36,AB+,27-09-09 0:00,14,2,High Level,Unit-4,Permanent,Part-Time,Active,105000,149,Yes,16,3,1,4,6,1,3,,,,
1841,Kasey,Alexander,Female,Single,17-03-87 0:00,36,AB+,27-09-09 0:00,14,0,High Level,Unit-4,Permanent,Part-Time,Active,105000,149,Yes,16,3,1,4,6,1,3,,,,
1842,Kenneth,Peters,Female,Divorced,25-11-74 0:00,49,AB+,4/10/2005 0:00,18,3,Operational,Unit-5,Contract,Full-Time,Active,28000,100,Yes,3,3,4,10,2,2,2,,,,
1842,Kenneth,Peters,Female,Divorced,25-11-74 0:00,49,AB+,4/10/2005 0:00,18,0,Operational,Unit-5,Contract,Full-Time,Active,28000,100,Yes,3,3,4,10,2,2,2,,,,
1843,Lucia,Hudson,Female,Divorced,8/5/1980 0:00,43,B-,30-11-13 0:00,10,1,Operational,Unit-3,Contract,Part-Time,Active,28000,193,No,3,2,2,1,4,5,2,,,,
1843,Lucia,Hudson,Female,Divorced,8/5/1980 0:00,43,B-,30-11-13 0:00,10,0,Operational,Unit-3,Contract,Part-Time,Active,28000,193,No,3,2,2,1,4,5,2,,,,
1844,Rashad,Randall,Male,Widowed,26-05-71 0:00,52,AB-,3/10/2017 0:00,6,0,High Level,Unit-5,Contract,Part-Time,Active,22000,161,No,5,3,2,11,3,5,2,,,,
1844,Rashad,Randall,Male,Widowed,26-05-71 0:00,52,AB-,3/10/2017 0:00,6,0,High Level,Unit-5,Contract,Part-Time,Active,22000,161,No,5,3,2,11,3,5,2,,,,
1845,Hayley,York,Male,Widowed,11/1/1993 0:00,31,A+,9/11/2007 0:00,16,4,Operational,Unit-4,Contract,Temporary,Active,30000,194,No,4,3,4,4,4,3,2,,,,
1845,Hayley,York,Male,Widowed,11/1/1993 0:00,31,A+,9/11/2007 0:00,16,1,Operational,Unit-4,Contract,Temporary,Active,30000,194,No,4,3,4,4,4,3,2,,,,
1846,Salma,Shepard,Male,Married,13-11-67 0:00,56,O+,3/5/2013 0:00,10,1,High Level,Unit-5,Contract,Full-Time,Active,14000,138,No,17,5,5,4,4,5,2,,,,
1846,Salma,Shepard,Male,Married,13-11-67 0:00,56,O+,3/5/2013 0:00,10,0,High Level,Unit-5,Contract,Full-Time,Active,14000,138,No,17,5,5,4,4,5,2,,,,
1847,Hallie,Thornton,Male,Widowed,15-07-95 0:00,28,A+,23-01-17 0:00,7,2,High Level,Unit-7,Permanent,Temporary,Volunterily Resigned,16000,141,No,10,3,2,7,1,2,2,,,,
1847,Hallie,Thornton,Male,Widowed,15-07-95 0:00,28,A+,23-01-17 0:00,7,2,High Level,Unit-7,Permanent,Temporary,Volunterily Resigned,16000,141,No,10,3,2,7,1,2,2,,,,
1848,Tiana,Bishop,Male,Single,25-05-88 0:00,35,AB+,2/7/2018 0:00,5,1,Operational,Unit-4,Contract,Full-Time,Volunterily Resigned,22000,197,Yes,5,2,1,5,1,1,4,,,,
1848,Tiana,Bishop,Male,Single,25-05-88 0:00,35,AB+,2/7/2018 0:00,5,0,Operational,Unit-4,Contract,Full-Time,Volunterily Resigned,22000,197,Yes,5,2,1,5,1,1,4,,,,
1849,Regina,Garcia,Female,Married,4/1/1983 0:00,41,A+,23-02-07 0:00,16,1,Mid Level,Unit-4,Permanent,Part-Time,Terminated,42000,127,No,20,5,2,3,5,3,2,,,,
1849,Regina,Garcia,Female,Married,4/1/1983 0:00,41,A+,23-02-07 0:00,16,1,Mid Level,Unit-4,Permanent,Part-Time,Terminated,42000,127,No,20,5,2,3,5,3,2,,,,
1850,Julie,Cochran,Male,Widowed,2/4/1976 0:00,47,AB+,15-05-20 0:00,3,4,Mid Level,Unit-7,Permanent,Part-Time,Active,15000,190,No,8,2,1,1,3,1,2,,,,
1850,Julie,Cochran,Male,Widowed,2/4/1976 0:00,47,AB+,15-05-20 0:00,3,0,Mid Level,Unit-7,Permanent,Part-Time,Active,15000,190,No,8,2,1,1,3,1,2,,,,
1851,Yamilet,Pierce,Male,Single,24-08-75 0:00,48,O-,31-08-10 0:00,13,2,Operational,Unit-3,Contract,Temporary,Terminated,32000,174,No,18,2,3,11,4,3,4,,,,
1851,Yamilet,Pierce,Male,Single,24-08-75 0:00,48,O-,31-08-10 0:00,13,2,Operational,Unit-3,Contract,Temporary,Terminated,32000,174,No,18,2,3,11,4,3,4,,,,
1852,Amare,Hartman,Female,Widowed,3/7/1993 0:00,30,A+,10/9/2012 0:00,11,2,Mid Level,Unit-2,Permanent,Part-Time,Volunterily Resigned,70000,150,Yes,9,3,4,1,3,5,2,,,,
1852,Amare,Hartman,Female,Widowed,3/7/1993 0:00,30,A+,10/9/2012 0:00,11,0,Mid Level,Unit-2,Permanent,Part-Time,Volunterily Resigned,70000,150,Yes,9,3,4,1,3,5,2,,,,
1853,Cannon,Lee,Female,Married,2/8/1970 0:00,53,O+,22-10-13 0:00,10,0,High Level,Unit-10,Permanent,Part-Time,Active,70000,105,No,9,2,1,3,1,4,1,,,,
1853,Cannon,Lee,Female,Married,2/8/1970 0:00,53,O+,22-10-13 0:00,10,1,High Level,Unit-10,Permanent,Part-Time,Active,70000,105,No,9,2,1,3,1,4,1,,,,
1854,Yael,Hodge,Female,Divorced,13-05-94 0:00,29,A-,29-08-17 0:00,6,0,Operational,Unit-3,Permanent,Temporary,Volunterily Resigned,55000,197,Yes,19,3,1,6,3,4,4,,,,
1854,Yael,Hodge,Female,Divorced,13-05-94 0:00,29,A-,29-08-17 0:00,6,0,Operational,Unit-3,Permanent,Temporary,Volunterily Resigned,55000,197,Yes,19,3,1,6,3,4,4,,,,
1855,Colton,Booker,Female,Married,18-02-86 0:00,37,B+,9/1/2018 0:00,6,1,High Level,Unit-7,Contract,Temporary,Active,28000,133,No,3,1,2,8,4,4,2,,,,
1855,Colton,Booker,Female,Married,18-02-86 0:00,37,B+,9/1/2018 0:00,6,3,High Level,Unit-7,Contract,Temporary,Active,28000,133,No,3,1,2,8,4,4,2,,,,
1856,Abril,Cunningham,Female,Single,23-12-65 0:00,58,B+,29-06-10 0:00,13,1,Mid Level,Unit-10,Contract,Temporary,Active,15000,139,Yes,8,5,3,2,4,2,1,,,,
1856,Abril,Cunningham,Female,Single,23-12-65 0:00,58,B+,29-06-10 0:00,13,0,Mid Level,Unit-10,Contract,Temporary,Active,15000,139,Yes,8,5,3,2,4,2,1,,,,
1857,Braxton,House,Female,Married,18-04-87 0:00,36,O-,30-05-20 0:00,3,2,Mid Level,Unit-5,Contract,Full-Time,Active,28000,188,Yes,3,4,4,11,1,5,4,,,,
1857,Braxton,House,Female,Married,18-04-87 0:00,36,O-,30-05-20 0:00,3,2,Mid Level,Unit-5,Contract,Full-Time,Active,28000,188,Yes,3,4,4,11,1,5,4,,,,
1858,Destiney,Pearson,Female,Widowed,14-01-69 0:00,55,A-,15-06-07 0:00,16,0,Mid Level,Unit-3,Permanent,Temporary,Active,28000,104,Yes,3,1,5,11,3,5,4,,,,
1858,Destiney,Pearson,Female,Widowed,14-01-69 0:00,55,A-,15-06-07 0:00,16,0,Mid Level,Unit-3,Permanent,Temporary,Active,28000,104,Yes,3,1,5,11,3,5,4,,,,
1859,Trystan,Ramos,Female,Married,29-08-86 0:00,37,B-,21-05-20 0:00,3,1,Mid Level,Unit-4,Permanent,Part-Time,Active,150000,140,No,6,5,5,11,6,5,3,,,,
1859,Trystan,Ramos,Female,Married,29-08-86 0:00,37,B-,21-05-20 0:00,3,10,Mid Level,Unit-4,Permanent,Part-Time,Active,150000,140,No,6,5,5,11,6,5,3,,,,
1860,Miley,Gutierrez,Female,Single,27-07-88 0:00,35,B+,16-11-19 0:00,4,0,High Level,Unit-7,Contract,Full-Time,Active,32000,152,Yes,18,2,2,5,5,4,2,,,,
1860,Miley,Gutierrez,Female,Single,27-07-88 0:00,35,B+,16-11-19 0:00,4,4,High Level,Unit-7,Contract,Full-Time,Active,32000,152,Yes,18,2,2,5,5,4,2,,,,
1861,Tara,Hoover,Male,Widowed,23-01-89 0:00,35,B-,8/3/2020 0:00,3,2,Mid Level,Unit-6,Contract,Part-Time,Active,15000,190,No,8,2,3,5,1,1,1,,,,
1861,Tara,Hoover,Male,Widowed,23-01-89 0:00,35,B-,8/3/2020 0:00,3,2,Mid Level,Unit-6,Contract,Part-Time,Active,15000,190,No,8,2,3,5,1,1,1,,,,
1862,Layla,Gutierrez,Male,Divorced,8/6/1971 0:00,52,AB-,26-04-17 0:00,6,1,High Level,Unit-1,Permanent,Temporary,Active,28000,102,No,3,2,4,5,1,1,4,,,,
1862,Layla,Gutierrez,Male,Divorced,8/6/1971 0:00,52,AB-,26-04-17 0:00,6,0,High Level,Unit-1,Permanent,Temporary,Active,28000,102,No,3,2,4,5,1,1,4,,,,
1863,Jakayla,Hall,Male,Divorced,30-08-81 0:00,42,A+,23-10-11 0:00,12,1,High Level,Unit-6,Permanent,Full-Time,Active,15000,185,Yes,17,5,5,12,3,5,2,,,,
1863,Jakayla,Hall,Male,Divorced,30-08-81 0:00,42,A+,23-10-11 0:00,12,1,High Level,Unit-6,Permanent,Full-Time,Active,15000,185,Yes,17,5,5,12,3,5,2,,,,
1864,Jayson,Ferguson,Male,Single,27-09-89 0:00,34,AB-,13-06-11 0:00,12,0,Operational,Unit-5,Permanent,Part-Time,Active,21000,139,No,12,1,3,12,1,2,1,,,,
1864,Jayson,Ferguson,Male,Single,27-09-89 0:00,34,AB-,13-06-11 0:00,12,0,Operational,Unit-5,Permanent,Part-Time,Active,21000,139,No,12,1,3,12,1,2,1,,,,
1865,Nick,Daniels,Female,Divorced,10/4/1969 0:00,54,B-,30-04-20 0:00,3,1,Mid Level,Unit-7,Permanent,Part-Time,Active,105000,137,Yes,16,1,1,12,5,4,4,,,,
1865,Nick,Daniels,Female,Divorced,10/4/1969 0:00,54,B-,30-04-20 0:00,3,3,Mid Level,Unit-7,Permanent,Part-Time,Active,105000,137,Yes,16,1,1,12,5,4,4,,,,
1866,Marvin,Abbott,Female,Single,22-07-84 0:00,39,AB-,29-03-10 0:00,13,3,Mid Level,Unit-2,Contract,Part-Time,Active,15000,152,No,8,5,1,5,2,3,1,,,,
1866,Marvin,Abbott,Female,Single,22-07-84 0:00,39,AB-,29-03-10 0:00,13,0,Mid Level,Unit-2,Contract,Part-Time,Active,15000,152,No,8,5,1,5,2,3,1,,,,
1867,Sawyer,Oliver,Male,Widowed,22-06-73 0:00,50,O+,7/10/2005 0:00,18,0,Mid Level,Unit-7,Permanent,Full-Time,Active,15000,181,Yes,8,2,1,2,3,1,2,,,,
1867,Sawyer,Oliver,Male,Widowed,22-06-73 0:00,50,O+,7/10/2005 0:00,18,4,Mid Level,Unit-7,Permanent,Full-Time,Active,15000,181,Yes,8,2,1,2,3,1,2,,,,
1868,Linda,Barajas,Female,Divorced,4/5/1979 0:00,44,O+,28-08-19 0:00,4,1,Operational,Unit-4,Permanent,Part-Time,Active,32000,166,Yes,18,1,1,5,1,5,3,,,,
1868,Linda,Barajas,Female,Divorced,4/5/1979 0:00,44,O+,28-08-19 0:00,4,5,Operational,Unit-4,Permanent,Part-Time,Active,32000,166,Yes,18,1,1,5,1,5,3,,,,
1869,Chance,Blackwell,Female,Widowed,14-03-68 0:00,55,O+,21-04-11 0:00,12,0,High Level,Unit-1,Contract,Temporary,Active,22000,128,No,5,3,1,11,4,1,2,,,,
1869,Chance,Blackwell,Female,Widowed,14-03-68 0:00,55,O+,21-04-11 0:00,12,0,High Level,Unit-1,Contract,Temporary,Active,22000,128,No,5,3,1,11,4,1,2,,,,
1870,Antonio,Mccoy,Female,Divorced,16-07-84 0:00,39,A+,9/8/2005 0:00,18,0,Operational,Unit-6,Contract,Part-Time,Active,15000,114,Yes,8,4,4,5,3,1,1,,,,
1870,Antonio,Mccoy,Female,Divorced,16-07-84 0:00,39,A+,9/8/2005 0:00,18,1,Operational,Unit-6,Contract,Part-Time,Active,15000,114,Yes,8,4,4,5,3,1,1,,,,
